,Additional_Info,Certificate_Number,City,Coordinate_System,Customer,Date,Date_Cleaned,Direction,Down_Grade_to_Invert,Down_Rim_to_Grade,Down_Rim_to_Invert,Downstream_MH,Drainage_Area,Easting,Elevation,Flow_Control,GPS_Accuracy,Height,InspectionID,IsImperial,Length_Surveyed,Lining_Method,Location_Code,Location_Details,Material,Media_Label,Northing,Owner,PO_Number,PacpQuickMaintRating,PacpQuickMaintRatingNum,PacpQuickOverallRating,PacpQuickOverallRatingNum,PacpQuickStructRating,PacpQuickStructRatingNum,Pipe_Joint_Length,Pipe_Segment_Reference,Pre-Cleaning,PressureValue,Project,Purpose,Reverse_Setup,Sewer_Category,Sewer_Use,Shape,Sheet_Number,Street,Surveyed_By,Time,Total_Length,Up_Grade_to_Invert,Up_Rim_to_Grade,Up_Rim_to_Invert,Upstream_MH,Weather,Width,WorkOrder,Year_Laid,Year_Renewed
1251,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-07,2015-05-06,Downstream,,,9.5,SANMH400606,,,,Not Controlled,,8.0,844.0,True,298.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,2500,10.0,2300,6.0,3.0,SANGS4006070,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1157 Orchard Hill Dr.,CLH,12:27:00,298.0,,,8.60000038146973,SANMH400607,Dry,8.0,,,
1252,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-07,2015-05-06,Downstream,,,10.1000003814697,SANMH400605,,,,Not Controlled,,8.0,845.0,True,300.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2811,17.0,2811,17.0,0,0.0,3.0,SANGS4006060,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1147 Orchard Hill Dr.,CLH,12:54:00,300.0,,,9.5,SANMH400606,Dry,8.0,,,
1253,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-07,2015-05-06,Downstream,,,10.1999998092651,SANMH500499,,,,Not Controlled,,8.0,846.0,True,217.300003051758,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,2100,2.0,2100,2.0,3.0,SANGS5005000,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1410 Orchard Hill Dr.,CLH,13:50:00,217.300003051758,,,8.0,SANMH500500,Dry,8.0,,,
1254,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-11,2015-05-11,Downstream,,,11.3999996185303,SANMH500511,,,,Not Controlled,,8.0,847.0,True,359.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,412A,28.0,412B,34.0,2300,6.0,3.0,SANGS5005130,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1536 Wilson Park Dr.,CLH,13:21:00,359.0,,,17.0,SANMH500513,Dry,8.0,,,
1255,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-11,2015-05-11,Upstream,,,7.19999980926514,SANMH500529,,,,Not Controlled,,8.0,848.0,True,277.600006103516,,Easement/Right of Way,backyard,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,1100,1.0,1100,1.0,0000,0.0,3.0,SANGS5005300,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1461 Heinke Rd.,CLH,14:23:00,277.600006103516,,,5.80000019073486,SANMH500530,Dry,8.0,,,
1256,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-11,Downstream,,,11.1999998092651,SANMH500498,,,,Not Controlled,,8.0,849.0,True,205.100006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2400,8.0,2500,10.0,2100,2.0,3.0,SANGS5004990,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1456 Orchard Hill Dr.,CLH,08:55:00,205.100006103516,,,10.1999998092651,SANMH500499,Dry,8.0,,,
1257,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-11,Downstream,,,13.1999998092651,SANMH400668,,,,Not Controlled,,8.0,850.0,True,44.5,,Light Highway,backyard runs to street,Polyvinyl Chloride,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,13.0,SANGS4009030,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1370 Orchard Hill Dr.,CLH,09:47:00,44.5,,,6.80000019073486,SANMH400903,Dry,8.0,,,
1258,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-11,Upstream,,,6.80000019073486,SANMH400903,,,,Not Controlled,,8.0,851.0,True,37.2999992370605,,Easement/Right of Way,backyard,Polyvinyl Chloride,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,13.0,SANGS4009040,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1330 Sierra Ridge Dr.,CLH,10:01:00,37.2999992370605,,,6.69999980926514,SANMH400904,Dry,8.0,,,
1259,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-11,Downstream,,,6.69999980926514,SANMH400904,,,,Not Controlled,,8.0,852.0,True,151.0,,Easement/Right of Way,paved asphalt,Polyvinyl Chloride,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,13.0,SANGS4006530,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1330 Sierra Ridge Dr.,CLH,10:28:00,151.0,,,9.80000019073486,SANMH400653,Dry,8.0,,,
1260,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-12,Downstream,,,14.1000003814697,SANMH500501,,,,Not Controlled,,8.0,853.0,True,214.100006103516,,Easement/Right of Way,backyard,Polyvinyl Chloride,,,City of Miamisburg,1696.0,0000,0.0,2200,4.0,2200,4.0,13.0,SANGS5005520,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,977 Heincke Rd.,CLH,11:19:00,214.100006103516,,,4.80000019073486,SANMH500552,Dry,8.0,,,
1261,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-12,Downstream,,,10.0,SANMH400617,,,,Not Controlled,,8.0,854.0,True,296.299987792969,,Parking Lot,paved asphalt,Polyvinyl Chloride,,,City of Miamisburg,1696.0,2300,6.0,3124,11.0,3121,5.0,13.0,SANGS4006180,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1019 Orchard Hill Dr.,CLH,12:35:00,296.299987792969,,,4.80000019073486,SANMH400618,Dry,8.0,,,
1262,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-12,Downstream,,,11.6999998092651,SANMH400616,,,,Not Controlled,,8.0,855.0,True,199.0,,Parking Lot,paved asphalt,Polyvinyl Chloride,,,City of Miamisburg,1696.0,2100,2.0,3122,7.0,3121,5.0,13.0,SANGS4006170,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1019 Orchard Hill Dr.,CLH,13:09:00,199.0,,,10.0,SANMH400617,Dry,8.0,,,
1263,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-12,Downstream,,,7.69999980926514,SANMH400615,,,,Not Controlled,,8.0,856.0,True,92.3000030517578,,Easement/Right of Way,grass,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2300,6.0,2300,6.0,0000,0.0,3.0,SANGS4006160,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1019 Orchard Hill Dr.,CLH,13:37:00,92.3000030517578,,,11.6999998092651,SANMH400616,Dry,8.0,,,
1264,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-12,Downstream,,,11.6999998092651,SANMH400602,,,,Not Controlled,,8.0,857.0,True,159.399993896484,,Easement/Right of Way,grass,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2400,8.0,2400,8.0,0000,0.0,3.0,SANGS4006150,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1019 Orchard Hill Dr.,CLH,14:21:00,159.399993896484,,,7.69999980926514,SANMH400615,Dry,8.0,,,
1265,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-12,Downstream,,,7.30000019073486,SANMH400591,,,,Not Controlled,,8.0,858.0,True,299.399993896484,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2A14,24.0,2A14,24.0,0000,0.0,3.0,SANGS4006010,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1034 Esther Ave,CLH,15:16:00,299.399993896484,,,7.80000019073486,SANMH400601,Dry,8.0,,,
1266,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-12,Downstream,,,9.0,SANMH400590,,,,Not Controlled,,8.0,859.0,True,119.400001525879,,Light Highway,backyard,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,2200,4.0,0000,0.0,3.0,SANGS4005910,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1022 Esther Ave.,CLH,15:54:00,119.400001525879,,,7.30000019073486,SANMH400591,Dry,8.0,,,
1267,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-12,2015-05-12,Downstream,,,10.0,SANMH400589,,,,Not Controlled,,8.0,860.0,True,100.099998474121,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2300,6.0,2300,6.0,0000,0.0,3.0,SANGS4005900,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1244 Esther Ave.,CLH,16:10:00,100.099998474121,,,9.0,SANMH400590,Dry,8.0,,,
1268,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-12,Downstream,,,7.90000009536743,SANMH400604,,,,Not Controlled,,8.0,861.0,True,287.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2600,12.0,2600,12.0,0000,0.0,3.0,SANGS4006050,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1121 Orchard Hill Dr.,CLH,08:17:00,287.0,,,10.1000003814697,SANMH400605,Dry,8.0,,,
1269,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-12,Downstream,,,10.3999996185303,SANMH400603,,,,Not Controlled,,8.0,862.0,True,300.100006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,4225,18.0,4225,18.0,0000,0.0,3.0,SANGS4006040,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1039 Orchard Hill Dr.,CLH,09:11:00,300.100006103516,,,7.90000009536743,SANMH400604,Dry,8.0,,,
1270,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-12,Downstream,,,11.6999998092651,SANMH400602,,,,Not Controlled,,8.0,863.0,True,91.8000030517578,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2400,8.0,2400,8.0,0000,0.0,3.0,SANGS4006030,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1020 Orchard Hill Dr.,CLH,09:56:00,91.8000030517578,,,10.3999996185303,SANMH400603,Dry,8.0,,,
1271,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-13,Downstream,,,16.8999996185303,SANMH400587,,,,Not Controlled,,8.0,864.0,True,203.100006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2A00,28.0,2A00,28.0,0000,0.0,3.0,SANGS4006020,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1012 Orchard Hill Dr.,CLH,10:21:00,203.100006103516,,,11.6999998092651,SANMH400602,Dry,8.0,,,
1272,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-13,Downstream,,,10.0,SANMH400589,,,,Not Controlled,,8.0,865.0,True,299.5,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2400,8.0,2400,8.0,0000,0.0,3.0,SANGS4005920,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1202 Orchard Hill Dr.,CLH,11:26:00,299.5,,,12.6000003814697,SANMH400592,Dry,8.0,,,
1273,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-13,Downstream,,,15.3999996185303,SANMH400588,,,,Not Controlled,,8.0,866.0,True,205.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2500,10.0,2511,11.0,1100,1.0,3.0,SANGS4005890,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1229 Orchard Hill Dr.,CLH,12:25:00,205.0,,,10.0,SANMH400589,Dry,8.0,,,
1274,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-13,Downstream,,,11.1999998092651,SANMH500187,,,,Not Controlled,,8.0,867.0,True,278.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,3.0,SANGS5001860,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1220 N 11th St.,CLH,13:16:00,278.0,,,8.0,SANMH500186,Dry,8.0,,,
1275,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-13,Downstream,,,12.5,SANMH500188,,,,Not Controlled,,8.0,868.0,True,264.100006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,3.0,SANGS5001870,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1207 N 11th St.,CLH,13:43:00,264.100006103516,,,11.1999998092651,SANMH500187,Dry,8.0,,,
1276,DSMH is new.,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-13,Downstream,,,9.89999961853027,SANMH500189,,,,Not Controlled,,8.0,869.0,True,252.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,3122,7.0,3100,3.0,3.0,SANGS5001880,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1201 N 11th St.,CLH,14:11:00,252.0,,,12.5,SANMH500188,Dry,8.0,,,
1277,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-13,2015-05-13,Downstream,,,10.3000001907349,SANMH500063,,,,Not Controlled,,8.0,870.0,True,301.5,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2311,7.0,4132,17.0,4132,10.0,3.0,SANGS5001890,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1127 N 11th St.,CLH,14:55:00,301.5,,,9.89999961853027,SANMH500189,Dry,8.0,,,
1278,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-13,Downstream,,,9.80000019073486,SANMH500191,,,,Not Controlled,,8.0,871.0,True,100.599998474121,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,2100,2.0,0000,0.0,3.0,SANGS5001920,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1155 Diana Ave.,CLH,08:22:00,100.599998474121,,,10.8999996185303,SANMH500192,Dry,8.0,,,
1279,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-13,Downstream,,,10.1000003814697,SANMH500190,,,,Not Controlled,,8.0,872.0,True,117.099998474121,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,2200,4.0,0000,0.0,3.0,SANGS5001910,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1144 Diana Ave.,CLH,08:38:00,117.099998474121,,,9.80000019073486,SANMH500191,Dry,8.0,,,
1280,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-13,Downstream,,,12.5,SANMH500188,,,,Not Controlled,,8.0,873.0,True,300.700012207031,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,2300,6.0,2200,4.0,3.0,SANGS5001900,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1131 Diana Ave.,CLH,08:51:00,300.700012207031,,,10.1000003814697,SANMH500190,Dry,8.0,,,
1281,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-13,Downstream,,,12.1000003814697,SANMH400595,,,,Not Controlled,,8.0,874.0,True,183.5,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2400,8.0,2500,10.0,2100,2.0,3.0,SANGS4005960,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1027 Diana Ave.,CLH,09:48:00,183.5,,,12.5,SANMH400596,Dry,8.0,,,
1282,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-13,Downstream,,,9.89999961853027,SANMH400593,,,,Not Controlled,,8.0,875.0,True,187.399993896484,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,3.0,SANGS4005950,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1027 Diana Ave.,CLH,10:09:00,187.399993896484,,,12.1000003814697,SANMH400595,Dry,8.0,,,
1283,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-14,Downstream,,,11.3999996185303,SANMH400581,,,,Not Controlled,,8.0,876.0,True,270.200012207031,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,2311,7.0,2111,3.0,3.0,SANGS4005930,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,950 Louis St.,CLH,10:56:00,270.200012207031,,,9.89999961853027,SANMH400593,Dry,8.0,,,
1284,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-13,Downstream,,,9.89999961853027,SANMH400593,,,,Not Controlled,,8.0,877.0,True,180.399993896484,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,2200,4.0,2100,2.0,3.0,SANGS4005940,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1132 Orchard Hill Dr.,CLH,11:49:00,180.399993896484,,,9.60000038146973,SANMH400594,Dry,8.0,,,
1285,USMH coded incorrectly on video.,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-14,Downstream,,,7.09999990463257,SANMH400580,,,,Not Controlled,,8.0,878.0,True,236.100006103516,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,2200,4.0,0000,0.0,3.0,SANGS4005810,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,880 Louis St.,CLH,12:25:00,236.100006103516,,,11.3999996185303,SANMH400581,Dry,8.0,,,
1286,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-14,Downstream,,,18.0,SANMH400574,,,,Not Controlled,,8.0,879.0,True,157.300003051758,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2300,6.0,2311,7.0,1100,1.0,3.0,SANGS4005800,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,880 Louis St.,CLH,13:16:00,157.300003051758,,,7.09999990463257,SANMH400580,Dry,8.0,,,
1287,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-14,Downstream,,,16.7999992370605,SANMH400583,,,,Not Controlled,,8.0,880.0,True,150.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2600,12.0,2600,12.0,0000,0.0,3.0,SANGS4005820,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1202 Thayer Ave.,CLH,14:02:00,150.0,,,8.0,SANMH400582,Dry,8.0,,,
1288,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-14,Downstream,,,10.3000001907349,SANMH400584,,,,Not Controlled,,8.0,881.0,True,303.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,412A,24.0,412B,38.0,2700,14.0,3.0,SANGS4005830,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1217 Thayer Ave,CLH,14:31:00,303.0,,,16.7999992370605,SANMH400583,Dry,8.0,,,
1289,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-14,2015-05-14,Downstream,,,17.7000007629395,SANMH400585,,,,Not Controlled,,8.0,882.0,True,115.900001525879,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2200,4.0,2400,8.0,2200,4.0,3.0,SANGS4005840,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1265 Thayer Ave.,CLH,15:15:00,115.900001525879,,,10.3000001907349,SANMH400584,Dry,8.0,,,
1290,USMH is new.,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-15,2015-05-14,Downstream,,,11.3999996185303,SANMH400586,,,,Not Controlled,,8.0,883.0,True,198.5,,Easement/Right of Way,in tree line,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,2100,2.0,0000,0.0,3.0,SANGS4009050,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,951 Orchard Hill Dr.,CLH,09:36:00,198.5,,,15.6000003814697,SANMH400905,Dry,8.0,,,
1291,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-15,2015-05-14,Downstream,,,10.5,SANMH400579,,,,Not Controlled,,8.0,884.0,True,168.0,,Easement/Right of Way,in tree line,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,2100,2.0,0000,0.0,3.0,SANGS4005860,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,951 Orchard Hill Dr.,CLH,10:12:00,168.0,,,11.3999996185303,SANMH400586,Dry,8.0,,,
1292,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-15,2015-05-14,Downstream,,,8.69999980926514,SANMH400578,,,,Not Controlled,,8.0,885.0,True,226.0,,Easement/Right of Way,in backyard,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,0000,0.0,0000,0.0,0000,0.0,3.0,SANGS4005790,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1302 Stephens St.,CLH,10:28:00,226.0,,,10.5,SANMH400579,Dry,8.0,,,
1293,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-15,2015-05-15,Downstream,,,11.3999996185303,SANMH400586,,,,Not Controlled,,8.0,886.0,True,171.5,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2300,6.0,2400,8.0,2100,2.0,3.0,SANGS4005850,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1265 Thayer Ave.,CLH,11:10:00,171.5,,,17.7000007629395,SANMH400585,Dry,8.0,,,
1294,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-15,2015-05-14,Upstream,,,11.3999996185303,SANMH500511,,,,Not Controlled,,8.0,887.0,True,100.800003051758,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2300,6.0,2300,6.0,0000,0.0,3.0,SANGS5005120,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1431 Heincke Rd.,CLH,11:52:00,100.800003051758,,,0.0,SANMH500512,Dry,8.0,,,
1295,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-15,2015-05-14,Downstream,,,10.3000001907349,SANMH500510,,,,Not Controlled,,8.0,888.0,True,116.5,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2800,16.0,2800,16.0,0000,0.0,3.0,SANGS5005110,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1412 Heincke Rd.,CLH,12:09:00,116.5,,,11.3999996185303,SANMH500511,Dry,8.0,,,
1296,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-15,2015-05-14,Downstream,,,9.10000038146973,SANMH500502,,,,Not Controlled,,8.0,889.0,True,204.0,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2B00,32.0,312B,35.0,3100,3.0,3.0,SANGS5005100,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1411 Heincke Rd.,CLH,12:27:00,204.0,,,10.3000001907349,SANMH500510,Dry,8.0,,,
1297,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-15,2015-05-14,Downstream,,,14.1000003814697,SANMH500501,,,,Not Controlled,,8.0,890.0,True,301.700012207031,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2100,2.0,2100,2.0,0000,0.0,3.0,SANGS5005020,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,977 Heincke Rd.,CLH,12:52:00,301.700012207031,,,9.10000038146973,SANMH500502,Dry,8.0,,,
1298,,U-914-06013821,"Miamisburg, OH",,Hazen & Sawyer,2015-05-15,2015-05-14,Downstream,,,11.1999998092651,SANMH500498,,,,Not Controlled,,8.0,891.0,True,162.300003051758,,Light Highway,paved asphalt,Vitrified Clay Pipe,,,City of Miamisburg,1696.0,2300,6.0,2300,6.0,0000,0.0,3.0,SANGS5005010,Jetting,0.0,Miamisburg CCTV,Capital Improvement Program Assessment,0.0,,Sanitary,Circular,1.0,1302 Heincke Rd.,CLH,13:48:00,162.300003051758,,,14.1000003814697,SANMH500501,Dry,8.0,,,
